SN,TN,CN,tgtsize,hand_theta,hand_theta_maxv,hand_theta_maxradv,handMaxRadExt,hand_theta_50,raw_ep_hand_ang,ti,fbi,ri,MT,RT,ST,radvelmax,maxRadDist,testMaxRadDist,discrim,discrim_onset,discrim_dist,stim_type,discrim_tar,problem_report
1,148,30,15,1.93395792966629,1.16364152710946,1.16364152710946,1.14980887374844,1.16364152710946,-43.0660420703337,315,1,0,0.14047204404585,0.397238537524004,1.15209406748068,1001.62064515566,123.779979379233,124.374568369857,1,0.4,1,3,285,q
1,149,30,15,3.0610743400922,6.87124869356182,6.87124869356182,8.03591326985588,7.5590129894822,-131.938925659908,225,1,0,0.0957359673379869,0.395615720860292,1.04852885855405,1443.66636989237,135.417398284287,135.417398284287,1,0.5,0,1,225,b
1,150,30,15,-5.01093140079888,-5.40837931568052,-5.40837931568052,-10.986522084471,-9.93217514351011,39.9890685992011,45,1,0,0.0839327629289528,0.43829510805358,1.12571676155437,1696.16853376269,161.623958883299,162.556045193818,1,0.3,1,2,15,d
1,151,31,15,1.4184280222056,3.89531097562792,3.89531097562792,3.69362308759713,3.88257539456407,-43.5815719777944,315,1,0,0.148943381395839,0.388581512209839,1.1052406071334,987.74934262849,131.245478890001,131.589339263834,1,0.4,1,4,285,d
1,152,31,15,5.50677788853207,5.5067778885321,5.5067778885321,3.78103246973436,3.80586224270007,140.506777888532,135,1,0,0.132975718744774,0.422122527615784,1.04393563538304,1320.63565087851,86.9332453337076,87.207671738688,1,0.3,1,4,105,p
1,153,31,15,-5.73046504750607,-5.97740318961606,-5.97740318961606,-9.88861402153218,-8.7504146123946,39.2695349524939,45,1,0,0.0953690983977822,0.410575620672375,1.14610968690181,1485.63710161278,153.828443759303,153.828443759303,1,0.3,-1,1,75,d
1,154,31,15,-0.651045635780974,1.7499255172018,0.43946512070363,1.31112169656649,1.47098123249413,-45.651045635781,315,1,0,0.141471994769745,0.365821215540677,1.39124063597797,920.023238120339,135.484920704379,135.752413608117,1,0.5,2,1,255,d
1,155,31,15,3.00082991317171,58.2224265604341,3.00082991317171,2.92257681758869,2.66137621078403,138.000829913172,135,1,0,0.141574754128555,0.469272547867149,1.39590476911644,1237.78013051057,83.9561842482039,84.2483138028669,1,0.3,0,1,135,b
1,156,32,15,-2.57354464350078,-2.57354464350078,-2.57354464350078,5.41824335168326,4.7461859503473,-137.573544643501,225,1,0,0.0755614807442271,0.413082708664433,1.22366025231884,3309.77128778536,160.573886087737,160.573886087737,1,0.4,1,2,195,d
1,157,32,15,-5.47660253322528,-5.47660253322528,-5.47660253322528,-9.3767108158888,-8.94545811235705,39.5233974667747,45,1,0,0.0953612862824684,0.389911675025928,0.893021497738914,1604.31857051753,148.189462315525,148.189462315525,1,0.3,-1,3,75,b
1,158,32,15,-1.72265838219073,-1.28947556004476,-1.28947556004476,0.550874624685321,0.550874624685321,133.277341617809,135,1,0,0.152230779492697,0.390314900347903,1.08088303340799,1162.38549496268,90.1268830845293,90.3769872240523,1,0.5,2,3,75,b
1,159,32,15,1.71949240029789,1.71949240029789,1.71949240029789,6.83015582258986,6.46454347139701,-133.280507599702,225,1,0,0.105716244752557,0.40062028193347,1.20595499500621,2998.23748918585,146.075028219405,146.075028219405,1,0.3,1,4,195,q
1,160,32,15,0.98662881051348,3.71496295674831,3.71496295674831,3.45281852368765,3.79321259193779,-44.0133711894865,315,1,0,0.152463039681834,0.415033333693373,0.758564181332304,1228.58883431676,125.214834191183,125.214834191183,1,0.4,-1,4,345,d
1,161,33,15,0.106484887820443,0.682596486473244,0.682596486473244,7.98540220793529,6.94434788863327,-134.89351511218,225,1,0,0.0837140237077847,0.416520640209001,1.02935011615989,1595.44336287751,153.196200646238,153.196200646238,1,0.5,0,1,225,b
1,162,33,15,4.65797836601183,6.37222077717001,6.37222077717001,5.68084327253325,6.51475990068127,-40.3420216339882,315,1,0,0.144095062623478,0.368482442572031,1.02766780723528,985.956014230857,130.209874779834,130.580775497856,1,0.3,1,4,285,q
1,163,33,15,6.6125103901702,27.7049200283753,-176.145668096681,11.1894606041684,11.1894606041684,141.61251039017,135,1,0,0.142914531855922,0.411472812036891,0.956655681630878,1078.91693463795,92.3239585454491,92.5655715693088,1,0.5,2,2,75,b
1,164,33,15,-2.86643426926189,-4.07002874502301,-4.07002874502301,-6.43179668302012,-6.44984965694785,42.1335657307381,45,1,0,0.105422088575096,0.385590373551736,1.46474482627718,2557.31781624867,130.926248021233,130.926248021233,1,0.5,-2,2,105,p
1,165,33,15,5.64021930624301,9.70768332012693,174.293924623839,3.7863780477239,3.79323299217117,140.640219306243,135,1,0,0.142342444662859,0.439518905919044,1.18170168296979,878.274162073464,86.1671206956115,86.6354636996518,1,0.4,0,4,135,q
1,166,34,15,1.13188241959409,1.13188241959409,1.13188241959409,2.62618574353257,2.83639606603907,-43.8681175804059,315,1,0,0.143227617388902,0.440947321105682,1.11782712630747,1898.99327253318,124.083706806144,124.486704281877,1,0.5,-2,2,15,b
1,167,34,15,-0.704038023862608,-0.188147638168118,-0.188147638168118,5.25018799911459,4.76148953058197,-135.704038023863,225,1,0,0.0861841543868422,0.448452660385669,0.985022072230208,1405.5348580297,135.819145794286,135.819145794286,1,0.4,2,3,165,d
1,168,34,15,-3.29143398469387,-3.29143398469387,-3.29143398469387,-8.14582573432653,-7.73151151410062,41.7085660153061,45,1,0,0.0841605161281223,0.423265800603644,0.891026704212777,1546.29884970471,140.300921967916,140.300921967916,1,0.4,0,3,45,d
1,169,34,15,0.479311542249491,0.479311542249491,0.479311542249491,0.999552425942454,1.34108528543095,-44.5206884577505,315,1,0,0.131486008502179,0.377820924689559,0.916407965473581,2221.73723760875,143.602835255782,143.905557063411,1,0.5,-2,3,15,d
1,170,34,15,-3.43907633457586,-3.43907633457586,-3.43907633457586,-5.28407161478606,-5.00447586039196,41.5609236654241,45,1,0,0.113228795215491,0.410733365302917,1.13350243557647,2384.30655064523,121.644697152622,121.644697152622,1,0.3,1,4,15,q
1,171,35,15,0.1841424243446,0.672594543520802,0.1841424243446,6.27689598982414,6.07800665924537,-134.815857575655,225,1,0,0.0851532556687289,0.406659647782249,1.06456472697835,1427.43350551555,131.034115091147,131.034115091147,1,0.5,-2,4,285,q
1,172,35,15,8.04708062917769,117.063944166295,8.30853736412959,7.22688317766205,7.25802190235862,143.047080629178,135,1,0,0.151415014404392,0.423265500137404,1.07216922002601,1072.68851019039,86.1106250442744,86.1106250442744,1,0.5,-2,1,195,p
1,173,35,15,-2.09784108249295,-2.09784108249295,-2.09784108249295,3.17117370701135,3.65703220131951,-47.0978410824929,315,1,0,0.14469118709269,0.399210796102579,1.47914826312592,1938.11060331167,131.585175136811,132.274724228039,1,0.5,1,4,285,d
1,174,35,15,-4.53990051263085,-171.616716439044,-171.616716439044,NaN,-4.12460106632926,130.460099487369,135,1,0,0.144426777045396,0.434196451857929,1.21190842758961,1048.29362921583,NaN,79.5498510610841,1,0.3,2,2,75,q
1,175,35,15,-3.14249311332975,2.77305516366766,-2.6154527047205,4.03337354643281,3.42457302383281,-138.14249311333,225,1,0,0.0966608015711472,0.396882485358219,1.55193403930889,1594.78569350955,156.149076049834,156.149076049834,1,0.4,1,2,195,d
1,176,36,15,-2.7401027001807,-2.7401027001807,-2.7401027001807,-8.03782381350366,-7.38282110135411,42.2598972998193,45,1,0,0.0950533086707992,0.440903753540965,1.32171882154876,2937.77075089294,142.78135643313,142.78135643313,1,0.5,0,3,45,p
1,177,36,15,-2.6962770236208,-2.6962770236208,-2.6962770236208,-8.62620680944122,-7.41272057755319,42.3037229763792,45,1,0,0.105481280369872,0.403002676551068,1.69447238778025,1340.78425611502,141.656543110926,141.676540431225,1,0.4,-2,1,105,p
1,178,36,15,2.891164317738,3.76581758541636,3.76581758541636,9.5037144932848,8.75263829173662,-132.108835682262,225,1,0,0.084527986000694,0.408653840375905,1.5212240142007,1598.832830833,148.58643057782,148.58643057782,1,0.5,0,3,225,q
1,179,36,15,0.452882028417264,-1.7561600368885,0.452882028417264,2.57248183147891,2.58241853360289,-44.5471179715828,315,1,0,0.150452922391764,0.377289700867777,1.58930930086365,928.519997466083,124.936360888991,125.83281590018,1,0.4,2,1,255,d
1,180,36,15,12.7279557367824,27.6281399009928,154.792161470442,8.99476498008045,9.08830826339204,147.727955736782,135,1,0,0.133770150749683,0.412888607652462,0.840069179283205,936.035303839631,83.96580964857,84.0663113421931,1,0.3,2,1,75,p
1,181,37,15,-2.7942318268172,-111.897929745856,-2.66504220199462,NaN,-2.36015555178258,132.205768173183,135,1,0,0.152592540512046,0.421417634467048,1.58258727634745,875.953395110928,NaN,75.6237717800275,1,0.5,-1,1,165,d
1,182,37,15,1.5746824140906,2.17628288214428,2.17628288214428,9.09256114531502,8.19444236239275,-133.425317585909,225,1,0,0.0947342138188105,0.405857103196126,2.08854371359041,1556.11008283269,156.589588307309,156.589588307309,1,0.3,1,2,195,d
1,183,37,15,-6.62774247026914,-6.62774247026914,-6.62774247026914,-8.96331194373372,-8.92716130741287,38.3722575297309,45,1,0,0.104424842045091,0.441775705764485,0.883823032759892,2633.80145448629,135.597160977148,135.597160977148,1,0.4,-1,1,75,d
1,184,37,15,-3.38002119113742,-3.06488909244706,-3.33720908185876,-2.94008493038484,-3.33720908185876,-48.3800211911374,315,1,0,0.161270898909947,0.412992869341565,0.919671927225863,885.694677815394,112.733209414182,113.405879729374,1,0.5,1,3,285,d
1,185,37,15,2.99435213722103,3.18146984087332,3.18146984087332,3.61391056135784,3.4208312347622,-42.005647862779,315,1,0,0.143613716150753,0.400101076750161,1.30364609436231,1248.91875646441,107.841014677087,108.213984830029,1,0.3,0,4,315,d
1,186,38,15,-6.363724110543,-6.363724110543,-6.363724110543,-8.75060678354587,-8.40101758154629,38.636275889457,45,1,0,0.111941899497651,0.452861697921094,0.739688609094856,2496.42924760332,126.947442176052,126.947442176052,1,0.4,-2,3,105,d
1,187,38,15,-0.0775704508423587,-0.0775704508423587,-0.0775704508423587,6.15704940032037,6.32009471103981,-135.077570450842,225,1,0,0.0938799890872133,0.393989899536223,0.996273320666546,1373.36753229607,128.489378261999,128.489378261999,1,0.3,-1,4,255,q
1,188,38,15,4.57838185210548,4.82549677984869,4.21260180166018,2.83719347436309,2.83719347436309,139.578381852105,135,1,0,0.149992608537445,0.443570388958847,0.910234892271092,711.475063484144,84.1910155414102,84.4888472546233,1,0.3,-1,2,165,q
1,189,38,15,-1.83525177965691,-1.40320480763728,-1.40320480763728,-1.14896476510762,-1.19986804020135,-46.8352517796569,315,1,0,0.139329371990357,0.401835967218176,0.944106119770481,1125.62262228683,109.270594709012,110.028206895344,1,0.3,-2,3,15,d
1,190,38,15,-7.9937981300789,-7.99379813007889,-7.99379813007889,-11.5915607318784,-11.4465083434817,37.0062018699211,45,1,0,0.0854167643182109,0.399777775374105,0.835688686014578,3272.78460721826,140.533258896061,140.533258896061,1,0.5,-2,1,105,p
1,191,39,15,2.14517362500806,2.14517362500806,2.14517362500806,8.677954982438,8.51377488916052,-132.854826374992,225,1,0,0.0943952882130361,0.410541067086228,45.5571753675597,1571.93757327971,141.616311819508,141.616311819508,1,0.5,2,1,165,n
1,192,39,15,0.279201650888695,32.508851742338,0.279201650888723,2.28152777445857,2.33500321057693,135.279201650889,135,1,0,0.15170165893278,0.40238041154214,1.30583979635674,1140.80183052788,80.4825084879386,81.0358692138096,1,0.3,-1,4,165,q
1,193,39,15,3.92045495429363,3.79708589319995,3.79708589319995,2.16781952460593,2.78805355847521,-41.0795450457063,315,1,0,0.162041594104153,0.409035732613802,1.12542290584224,1035.38305228975,106.860142657903,107.084519799729,1,0.3,-1,1,345,d
1,194,39,15,-2.8668687374708,-2.8668687374708,-2.8668687374708,-6.4802115025057,-6.09686005950706,42.1331312625292,45,1,0,0.0867514341239257,0.414743684505879,0.967265435236754,1359.73809941658,129.82668026464,129.82668026464,1,0.5,0,2,45,b
1,195,39,15,-2.46992184095444,3.24030377882889,-1.82506258078683,4.49316096323975,4.10664217280339,-137.469921840954,225,1,0,0.0952314849868117,0.366156836021332,0.942752220143461,1467.981788388,141.464002381829,141.464002381829,1,0.3,2,4,165,d
1,196,40,15,-1.3635440606686,-6.33009692886455,-1.47653637981588,NaN,-3.48307234946634,133.636455939331,135,1,0,0.162657849793618,0.433573886383101,0.933506882472898,857.040741599106,NaN,76.2103890638044,1,0.4,1,3,105,p
1,197,40,15,2.14580299368697,2.14580299368697,2.14580299368697,5.96836485722446,5.81240771599096,-132.854197006313,225,1,0,0.0864512686272292,0.379021887142585,1.36620461010932,1369.79103252734,125.723908198728,125.723908198728,1,0.4,0,2,225,q
1,198,40,15,-4.22831194977397,-8.18929024886779,-4.22831194977396,-9.44882473280455,-9.00837725556354,40.771688050226,45,1,0,0.0778140740663957,0.432407477515994,0.921135797395209,1512.00457630826,144.091517244241,144.091517244241,1,0.4,-2,4,105,d
1,199,40,15,-2.23552425931152,-13.3438656543103,-1.30634128319937,-0.468990902911287,-0.55233274537872,132.764475740688,135,1,0,0.142597239799329,0.389670701324121,0.899068074769957,1127.74076002432,84.5156399598737,84.9402833853089,1,0.3,0,2,135,p
1,200,40,15,2.87796664598363,2.87796664598363,2.87796664598363,0.413368526594923,1.25541257764559,-42.1220333540164,315,1,0,0.160778735663371,0.380297064687966,1.4423829474747,1590.82823124858,101.778478507637,102.505363068987,1,0.4,1,3,285,d
1,201,41,15,0.964282125317709,0.964282125317709,0.964282125317709,7.38774793461505,7.09869970370039,-134.035717874682,225,1,0,0.0962768060710459,0.399165425742353,5.71424695417556,2890.98861809001,136.867170714375,136.867170714375,1,0.5,0,4,225,d
1,202,41,15,7.32224802510672,1.55311742336696,6.89385584636852,1.03868834930205,1.03868834930205,142.322248025107,135,1,0,0.144208037825138,0.402166780242624,0.836088305744852,1131.61123186482,82.968133745477,82.968133745477,1,0.4,2,2,75,d
1,203,41,15,1.34600596044118,0.567096401449021,0.567096401449021,-0.249268208611113,0.158311167498482,-43.6539940395588,315,1,0,0.133463074536053,0.389924294596312,0.945005714861963,1034.83407048649,114.512539685683,114.952167618458,1,0.4,0,2,315,d
1,204,41,15,-5.47392113537218,-6.84711326440319,-5.47392113537217,-7.18641271179751,-7.17804355974162,39.5260788646278,45,1,0,0.0940954231825799,0.419087220461392,1.14611569622059,1412.06600792505,133.659622263125,133.659622263125,1,0.3,0,4,45,q
1,205,41,15,5.11225018829299,4.38957536252667,4.38957536252667,4.60071845986658,4.44733540653493,-39.887749811707,315,1,0,0.134016232373142,0.403164627704541,0.968696855083067,995.467466554607,110.795603058129,111.363386642897,1,0.5,0,2,315,d
1,206,42,15,7.31299182758164,1.36430914609167,7.69395620231421,8.04970615074382,8.04406406031137,142.312991827582,135,1,0,0.136528728752864,0.39848607220074,1.2599376112471,1152.05812167025,83.5796846408146,83.5796846408146,1,0.4,2,3,75,p
1,207,42,15,5.29304346489727,7.72399437062825,7.72399437062825,8.1178444060032,8.43271599837749,-129.706956535103,225,1,0,0.0966713178795544,0.408608770481351,0.977073846120561,1387.43055917411,122.823615365265,124.353969736903,1,0.5,-1,1,255,q
1,208,42,15,-2.89748793923798,-2.89748793923798,-2.89748793923798,-8.16424898595152,-7.38615567849492,42.102512060762,45,1,0,0.0876876860633047,0.370840499445762,1.24030065826105,1438.98435869733,135.198187559754,135.198187559754,1,0.5,2,3,345,p
1,209,42,15,-4.02401995542629,-4.02401995542629,-4.02401995542629,-5.67631881931123,-5.69820863735352,40.9759800445737,45,1,0,0.118984521195557,0.420176710042028,1.12004276231562,2195.47454204597,116.414502062984,117.205632218913,1,0.5,-1,2,75,q
1,210,42,15,2.02788063709409,4.84830333650018,2.02788063709409,5.93037310460096,5.77866262032012,-132.972119362906,225,1,0,0.107019365632482,0.398092762255828,1.1231417682551,1273.11701525706,120.630591163526,120.630591163526,1,0.5,2,1,165,d
1,211,43,15,1.87268608624967,4.51839618527359,1.87268608624967,NaN,2.72825424624122,136.87268608625,135,1,0,0.185209923548996,0.442916875490369,0.91797850105911,856.56517819712,NaN,75.4964466901485,1,0.5,-1,4,165,p
1,212,43,15,2.08565016869721,1.9578826517303,1.15626724378018,0.672883398977888,0.690788762469083,-42.9143498313028,315,1,0,0.162557193695875,0.433144220056533,0.850300345776645,898.518080719975,95.0958295521398,95.4351543848329,1,0.3,2,3,255,d
